Publishing,Film & Music,Creative,Entertainment,Arts,Tech,Journalism,Siggy,State
0,0,0,1,0,0,0,0.419414695,0
0,0,0,0,0,1,0,0.460648743,0
1,0,0,0,0,0,0,0.420835551,0
0,0,0,1,0,0,0,0.417800567,0
0,0,0,0,0,1,0,0.447659626,0
0,0,0,1,0,0,0,0.428745801,0
0,0,0,0,0,1,0,0.446913177,0
1,0,0,0,0,0,0,0.460424343,0
0,0,1,0,0,0,0,0.572946287,0
0,1,0,0,0,0,0,0.428385564,0
1,0,0,0,0,0,0,0.427368466,0
0,0,0,1,0,0,0,0.316129681,1
1,0,0,0,0,0,0,0.410958978,1
0,0,0,0,0,1,0,0.282087153,1
0,1,0,0,0,0,0,0.455843809,0
0,0,0,0,1,0,0,0.412334013,1
0,0,0,0,1,0,0,0.403188767,1
0,1,0,0,0,0,0,0.435179177,0
0,0,0,1,0,0,0,0.412174564,1
0,0,1,0,0,0,0,0.423454346,0
0,1,0,0,0,0,0,0.416203874,0
0,1,0,0,0,0,0,0.412996895,1
0,1,0,0,0,0,0,0.628031045,0
0,1,0,0,0,0,0,0.428180201,0
0,0,0,1,0,0,0,0.431779162,0
0,0,0,0,1,0,0,0.423904889,0
0,0,0,0,0,1,0,0.344587022,1
0,1,0,0,0,0,0,0.413072098,0
0,1,0,0,0,0,0,0.412743664,1
0,1,0,0,0,0,0,0.718384755,0
0,0,0,0,0,1,0,0.492825784,0
0,0,0,0,0,1,0,0.410824674,1
0,0,0,1,0,0,0,0.437314849,0
1,0,0,0,0,0,0,0.414010905,0
0,0,0,0,1,0,0,0.448246744,0
0,0,0,1,0,0,0,0.437886451,0
1,0,0,0,0,0,0,0.415576969,0
1,0,0,0,0,0,0,0.424062451,0
0,0,0,1,0,0,0,0.393642092,1
0,0,0,0,0,1,0,0.48030966,0
0,0,0,0,0,1,0,0.856678724,0
0,0,0,0,1,0,0,0.453684213,0
0,0,0,0,1,0,0,0.411946364,1
0,0,1,0,0,0,0,0.409769444,1
0,1,0,0,0,0,0,0.41949639,0
0,0,0,0,1,0,0,0.432494765,0
0,0,0,0,1,0,0,0.419279595,0
0,0,0,0,1,0,0,0.42248123,0
0,0,0,0,0,1,0,0.388823423,1
0,0,0,0,1,0,0,0.424866259,0
0,0,1,0,0,0,0,0.40881895,1
1,0,0,0,0,0,0,0.572788422,0
1,0,0,0,0,0,0,0.414010905,0
0,0,0,0,0,0,1,0.572930501,0
0,0,0,1,0,0,0,0.422511926,0
0,0,0,0,1,0,0,0.426664438,0
0,0,0,0,1,0,0,0.49701888,0
0,0,0,0,1,0,0,0.541119365,0
0,1,0,0,0,0,0,0.412556023,1
0,0,0,0,1,0,0,0.411085548,1
0,0,0,0,0,1,0,0.413384964,0
0,0,0,0,1,0,0,0.412424689,1
0,0,0,0,1,0,0,0.428793206,0
0,0,0,0,1,0,0,0.55937613,0
0,0,0,0,1,0,0,0.376815614,1
0,0,0,0,1,0,0,0.417718965,0
0,1,0,0,0,0,0,0.414320849,0
0,0,0,1,0,0,0,0.371672655,1
0,1,0,0,0,0,0,0.588649546,0
0,1,0,0,0,0,0,0.508953385,0
0,1,0,0,0,0,0,0.412268355,1
0,0,1,0,0,0,0,0.443248268,0
0,1,0,0,0,0,0,0.425244659,0
1,0,0,0,0,0,0,0.414734213,0
1,0,0,0,0,0,0,0.617951646,0
0,0,0,0,1,0,0,0.444665718,0
0,0,0,0,1,0,0,0.419282736,0
0,1,0,0,0,0,0,0.409959824,0
0,1,0,0,0,0,0,0.420914176,0
1,0,0,0,0,0,0,0.380492233,1
0,0,1,0,0,0,0,0.411821339,1
0,1,0,0,0,0,0,0.428796366,0
0,1,0,0,0,0,0,0.418400166,0
0,0,1,0,0,0,0,0.587105222,0
0,0,0,0,0,1,0,0.999999818,0
0,0,0,0,1,0,0,0.408899036,1
0,0,1,0,0,0,0,0.441831742,0
0,1,0,0,0,0,0,0.428195997,0
0,0,0,1,0,0,0,0.414167434,0
0,0,1,0,0,0,0,0.46691561,0
0,1,0,0,0,0,0,0.418714189,0
0,1,0,0,0,0,0,0.429823799,0
0,0,0,0,1,0,0,0.428796366,0
0,1,0,0,0,0,0,0.411108915,1
0,0,0,1,0,0,0,0.39403022,1
0,0,0,0,1,0,0,0.71890394,0
0,0,0,1,0,0,0,0.285341279,1
0,1,0,0,0,0,0,0.397816773,1
0,1,0,0,0,0,0,0.412712389,1
0,0,0,0,0,1,0,0.460648743,0
0,1,0,0,0,0,0,0.42083662,0
0,1,0,0,0,0,0,0.412634204,1
1,0,0,0,0,0,0,0.450753168,0
0,0,0,0,1,0,0,0.406823606,1
0,0,0,0,1,0,0,0.416034583,0
0,1,0,0,0,0,0,0.411586948,1
1,0,0,0,0,0,0,0.412876092,1
0,0,1,0,0,0,0,0.504015541,0
0,0,0,0,1,0,0,0.718815276,0
0,0,1,0,0,0,0,0.413040815,1
0,1,0,0,0,0,0,0.412721772,1
0,1,0,0,0,0,0,0.439065106,0
0,0,0,0,0,1,0,0.829706433,0
0,0,0,0,1,0,0,0.444665718,0
0,1,0,0,0,0,0,0.433543347,0
0,0,0,0,1,0,0,0.443327876,0
0,0,0,0,0,1,0,0.444665718,0
0,0,0,0,0,0,1,0.420914176,0
0,0,0,1,0,0,0,0.402952819,1
0,0,0,0,1,0,0,0.502105935,0
0,0,0,0,0,1,0,0.572819996,0
0,1,0,0,0,0,0,0.398141382,1
0,1,0,0,0,0,0,0.412677987,1
0,0,0,0,1,0,0,0.410491063,1
0,0,1,0,0,0,0,0.43195962,0
0,1,0,0,0,0,0,0.428224431,0
0,0,0,0,1,0,0,0.411502233,1
0,0,0,0,1,0,0,0.420914176,0
1,0,0,0,0,0,0,0.49176152,0
0,1,0,0,0,0,0,0.464584665,0
0,0,0,0,0,1,0,0.470247554,0
0,0,0,0,1,0,0,0.518607047,0
1,0,0,0,0,0,0,0.405081066,1
0,1,0,0,0,0,0,0.463374847,0
0,1,0,0,0,0,0,0.411008955,1
0,1,0,0,0,0,0,0.417646783,0
0,0,0,0,0,1,0,0.412809345,1
0,0,0,0,1,0,0,0.469588657,0
0,1,0,0,0,0,0,0.405662686,1
0,0,0,0,0,1,0,0.476713101,0
0,1,0,0,0,0,0,0.42563892,0
0,0,0,1,0,0,0,0.508953385,0
1,0,0,0,0,0,0,0.427690587,0
0,0,1,0,0,0,0,0.473575719,0
0,0,0,0,1,0,0,0.428211793,0
0,0,0,1,0,0,0,0.66395725,0
0,0,0,0,1,0,0,0.413081483,0
0,0,0,0,1,0,0,0.401603194,1
0,0,1,0,0,0,0,0.424692855,0
0,1,0,0,0,0,0,0.413072098,1
0,0,0,0,1,0,0,0.412352773,1
0,0,0,1,0,0,0,0.444703954,0
0,1,0,0,0,0,0,0.412390294,1
0,1,0,0,0,0,0,0.412509117,1
0,0,0,0,1,0,0,0.455808602,0
0,0,0,1,0,0,0,0.423088995,0
0,0,0,0,0,1,0,0.459815338,0
0,1,0,0,0,0,0,0.4748787,0
0,0,1,0,0,0,0,0.428796366,0
0,1,0,0,0,0,0,0.410493655,1
0,0,0,1,0,0,0,0.411618198,1
0,0,0,0,0,1,0,0.414010905,0
0,1,0,0,0,0,0,0.413072098,1
0,0,0,0,1,0,0,0.541519838,0
1,0,0,0,0,0,0,0.21717845,1
0,0,0,0,1,0,0,0.454048825,0
0,0,1,0,0,0,0,0.392743138,1
0,0,1,0,0,0,0,0.411663511,1
0,1,0,0,0,0,0,0.413072098,0
1,0,0,0,0,0,0,0.443152743,0
0,0,1,0,0,0,0,0.423035423,0
0,0,0,1,0,0,0,0.41369477,0
1,0,0,0,0,0,0,0.393959362,1
1,0,0,0,0,0,0,0.428796366,0
0,0,1,0,0,0,0,0.431918461,0
0,0,0,1,0,0,0,0.412787451,1
0,0,0,1,0,0,0,0.476713101,0
0,0,0,0,1,0,0,0.433429273,0
0,0,0,1,0,0,0,0.499047881,0
0,1,0,0,0,0,0,0.41777232,0
0,1,0,0,0,0,0,0.415893522,0
0,1,0,0,0,0,0,0.847230825,0
0,0,1,0,0,0,0,0.444659346,0
0,0,1,0,0,0,0,0.492825784,0
1,0,0,0,0,0,0,0.400457121,1
0,1,0,0,0,0,0,0.476085469,0
0,0,1,0,0,0,0,0.99775567,0
0,0,0,0,1,0,0,0.412068274,1
1,0,0,0,0,0,0,0.428796366,0
0,0,0,1,0,0,0,0.412599804,1
0,0,0,1,0,0,0,0.41219032,1
0,0,0,0,0,1,0,0.423271644,0
0,1,0,0,0,0,0,0.4104999,1
0,0,0,0,1,0,0,0.430203312,0
0,0,0,0,1,0,0,0.428796366,0
1,0,0,0,0,0,0,0.434722523,0
0,1,0,0,0,0,0,0.438299378,0
0,0,1,0,0,0,0,0.387799335,1
0,1,0,0,0,0,0,0.409884917,1
0,0,0,0,1,0,0,0.41307069,1
0,0,0,1,0,0,0,0.443948916,0
0,0,1,0,0,0,0,0.412243344,1
0,0,0,0,0,1,0,0.428796366,0
1,0,0,0,0,0,0,0.475972826,0
1,0,0,0,0,0,0,0.420716047,0
0,1,0,0,0,0,0,0.428793206,0
0,1,0,0,0,0,0,0.416831051,0
0,1,0,0,0,0,0,0.412915691,1
0,1,0,0,0,0,0,0.414558831,0
0,0,1,0,0,0,0,0.496693086,0
1,0,0,0,0,0,0,0.418871224,0
0,0,0,0,0,1,0,0.444085887,0
0,0,1,0,0,0,0,0.50895016,0
0,0,0,0,1,0,0,0.412631076,1
0,0,0,0,1,0,0,0.412080778,1
0,0,1,0,0,0,0,0.460510895,0
0,1,0,0,0,0,0,0.92594459,0
0,1,0,0,0,0,0,0.476713101,0
0,0,0,1,0,0,0,0.409226542,1
0,0,0,0,1,0,0,0.418472385,0
0,0,0,0,0,1,0,0.438124667,0
0,0,0,0,1,0,0,0.413071754,1
0,0,0,1,0,0,0,0.541119365,0
0,0,1,0,0,0,0,0.468576412,0
0,0,0,1,0,0,0,0.572924186,0
0,0,0,0,0,1,0,0.460645537,0
0,1,0,0,0,0,0,0.438302554,0
0,1,0,0,0,0,0,0.4120714,1
0,0,1,0,0,0,0,0.627786854,0
0,0,0,0,1,0,0,0.409884917,1
0,1,0,0,0,0,0,0.412352773,1
0,0,0,0,1,0,0,0.407120415,1
1,0,0,0,0,0,0,0.427673626,0
0,0,1,0,0,0,0,0.413018918,1
0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,1,0.927656744,0
0,0,1,0,0,0,0,0.413885694,0
1,0,0,0,0,0,0,0.422487526,0
0,0,0,1,0,0,0,0.570892895,0
0,0,0,0,0,1,0,0.524673014,0
0,1,0,0,0,0,0,0.410381252,1
0,0,0,0,1,0,0,0.412376755,1
0,1,0,0,0,0,0,0.572668434,0
0,0,0,0,0,1,0,0.431801323,0
0,0,0,0,1,0,0,0.411780708,1
0,0,1,0,0,0,0,0.435125261,0
0,1,0,0,0,0,0,0.450301727,0
0,0,0,0,0,1,0,0.492822559,0
0,0,0,0,0,1,0,0.428796366,0
0,0,0,0,0,1,0,0.705142688,0
0,0,0,1,0,0,0,0.428796366,0
0,0,0,0,1,0,0,0.428796366,0
0,0,0,0,1,0,0,0.413056456,1
0,1,0,0,0,0,0,0.412900052,1
0,0,0,1,0,0,0,0.454669417,0
0,0,0,0,1,0,0,0.437937268,0
0,0,0,0,1,0,0,0.442738848,0
1,0,0,0,0,0,0,0.428164404,0
0,0,0,0,1,0,0,0.483830922,0
0,0,0,1,0,0,0,0.426238376,0
0,0,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0.428796366,0
0,0,0,0,1,0,0,0.414330242,0
0,1,0,0,0,0,0,0.414633992,0
0,0,0,0,1,0,0,0.423967912,0
0,0,0,0,1,0,0,0.409195348,1
0,1,0,0,0,0,0,0.412743664,1
1,0,0,0,0,0,0,0.422770898,0
0,0,1,0,0,0,0,0.572750532,0
0,0,0,0,1,0,0,0.412380601,1
0,1,0,0,0,0,0,0.430323508,0
0,1,0,0,0,0,0,0.541071305,0
0,0,0,1,0,0,0,0.428019086,0
0,0,0,1,0,0,0,0.433007893,0
0,0,0,0,1,0,0,0.572946287,0
0,0,0,0,0,1,0,0.418023427,0
0,0,0,0,0,1,0,0.427103237,0
0,0,0,0,0,1,0,0.413823093,0
0,1,0,0,0,0,0,0.428701557,0
0,0,0,0,1,0,0,0.410824486,1
0,0,0,1,0,0,0,0.178950422,1
0,0,0,1,0,0,0,0.450280424,0
0,0,0,0,1,0,0,0.420914176,0
0,1,0,0,0,0,0,0.639732905,0
0,1,0,0,0,0,0,0.572946287,0
0,0,1,0,0,0,0,0.413848133,0
0,1,0,0,0,0,0,0.444426759,0
0,0,0,0,1,0,0,0.271046557,1
0,0,0,0,1,0,0,0.40770199,1
0,1,0,0,0,0,0,0.444665718,0
0,1,0,0,0,0,0,0.45849197,0
1,0,0,0,0,0,0,0.40394348,1
0,0,0,0,1,0,0,0.408874087,1
0,0,0,0,0,1,0,0.460584627,0
0,0,0,0,1,0,0,0.410927743,1
0,1,0,0,0,0,0,0.409572071,1
0,0,0,1,0,0,0,0.381270896,1
0,0,0,0,0,1,0,0.419955219,0
0,0,1,0,0,0,0,0.476616537,0
1,0,0,0,0,0,0,0.42620682,0
0,0,0,1,0,0,0,0.42227031,0
0,0,0,0,0,1,0,0.413028302,1
0,0,1,0,0,0,0,0.572851569,0
0,1,0,0,0,0,0,0.412728027,1
0,0,1,0,0,0,0,0.923545434,0
0,0,0,1,0,0,0,0.383248353,1
0,0,1,0,0,0,0,0.405706241,1
0,0,0,0,0,1,0,0.902707606,0
0,0,0,0,1,0,0,0.419342431,0
0,0,1,0,0,0,0,0.4925839,0
0,1,0,0,0,0,0,0.608719756,0
0,1,0,0,0,0,0,0.440778713,0
0,0,0,0,1,0,0,0.41777232,0
0,1,0,0,0,0,0,0.416435898,0
0,0,0,0,1,0,0,0.328726355,1
0,1,0,0,0,0,0,0.424062451,0
0,0,0,0,0,1,0,0.571041454,0
0,0,0,0,0,1,0,0.829158791,0
0,0,0,0,1,0,0,0.408152313,1
0,0,1,0,0,0,0,0.579918063,0
0,0,0,1,0,0,0,0.40711322,1
0,0,1,0,0,0,0,0.444665718,0
0,0,0,0,1,0,0,0.4120714,1
0,1,0,0,0,0,0,0.404080527,1
0,0,0,1,0,0,0,0.426033274,0
0,0,0,0,1,0,0,0.417769182,0
0,0,1,0,0,0,0,0.572946287,0
0,0,0,0,1,0,0,0.439573633,0
0,1,0,0,0,0,0,0.647943439,0
0,1,0,0,0,0,0,0.444665718,0
0,0,1,0,0,0,0,0.428764762,0
0,0,0,1,0,0,0,0.415385817,0
0,1,0,0,0,0,0,0.412837495,1
0,0,0,1,0,0,0,0.401296245,1
0,1,0,0,0,0,0,0.413541423,0
0,1,0,0,0,0,0,0.422141253,0
0,1,0,0,0,0,0,0.411852594,1
0,0,1,0,0,0,0,0.428764762,0
0,0,0,0,0,0,1,0.492825784,0
0,0,0,0,1,0,0,0.413072098,1
0,0,0,0,1,0,0,0.428786032,0
0,0,0,0,1,0,0,0.424661329,0
0,0,0,1,0,0,0,0.428796366,0
0,0,0,0,1,0,0,0.613393314,0
0,0,0,1,0,0,0,0.413851263,0
0,1,0,0,0,0,0,0.408138287,1
0,0,1,0,0,0,0,0.994381784,0
0,0,1,0,0,0,0,0.460648743,0
0,1,0,0,0,0,0,0.411099543,1
0,0,0,0,1,0,0,0.422818131,0
0,1,0,0,0,0,0,0.191545045,1
0,1,0,0,0,0,0,0.436143586,0
0,0,0,0,1,0,0,0.492825784,0
0,0,0,0,1,0,0,0.412665477,1
0,1,0,0,0,0,0,0.416200739,0
0,0,1,0,0,0,0,0.406649245,1
0,0,0,0,0,1,0,0.426853833,0
1,0,0,0,0,0,0,0.454483865,0
0,1,0,0,0,0,0,0.41068726,1
0,0,1,0,0,0,0,0.424998689,0
0,0,0,0,1,0,0,0.414010905,0
1,0,0,0,0,0,0,0.42620682,0
0,1,0,0,0,0,0,0.455975039,0
0,0,0,0,1,0,0,0.413056456,1
0,1,0,0,0,0,0,0.430377282,0
0,1,0,0,0,0,0,0.428369766,0
0,0,0,0,1,0,0,0.438143726,0
0,1,0,0,0,0,0,0.41004722,1
0,0,0,1,0,0,0,0.440088647,0
1,0,0,0,0,0,0,0.42743478,0
0,0,0,0,1,0,0,0.412962611,1
0,0,1,0,0,0,0,0.415890388,0
1,0,0,0,0,0,0,0.418400166,0
0,1,0,0,0,0,0,0.415576969,0
0,0,1,0,0,0,0,0.444315253,0
1,0,0,0,0,0,0,0.398406545,1
0,1,0,0,0,0,0,0.41777232,0
0,0,1,0,0,0,0,0.999999994,0
0,0,0,0,1,0,0,0.436175318,0
0,0,1,0,0,0,0,0.444662532,0
1,0,0,0,0,0,0,0.450226128,0
0,1,0,0,0,0,0,0.49055222,0
0,1,0,0,0,0,0,0.412850006,1
0,0,0,0,1,0,0,0.495309303,0
0,1,0,0,0,0,0,0.420914176,0
0,0,0,0,0,1,0,0.437492663,0
0,1,0,0,0,0,0,0.453604261,0
0,0,1,0,0,0,0,0.689283784,0
0,0,0,0,0,1,0,0.685571398,0
0,0,0,0,1,0,0,0.406425009,1
0,0,0,0,1,0,0,0.417872758,0
0,0,0,0,0,0,1,0.466263695,0
0,1,0,0,0,0,0,0.41306897,0
0,0,0,1,0,0,0,0.436619624,0
1,0,0,0,0,0,0,0.412046392,0
0,0,0,0,1,0,0,0.413854393,0
0,1,0,0,0,0,0,0.444665718,0
0,0,0,0,1,0,0,0.415824564,0
0,0,0,0,0,1,0,0.439287571,0
0,0,0,1,0,0,0,0.40455566,1
0,1,0,0,0,0,0,0.412524752,1
0,0,0,0,1,0,0,0.476182023,0
0,0,1,0,0,0,0,0.492825784,0
0,1,0,0,0,0,0,0.444608366,0
1,0,0,0,0,0,0,0.248069994,1
0,0,0,0,0,1,0,0.425383428,0
0,0,1,0,0,0,0,0.437013237,0
0,1,0,0,0,0,0,0.421559057,0
0,0,0,1,0,0,0,0.411830715,1
1,0,0,0,0,0,0,0.412133923,1
1,0,0,0,0,0,0,0.4118104,1
0,0,0,0,0,0,1,0.431348671,0
0,0,0,1,0,0,0,0.409900491,1
0,0,1,0,0,0,0,0.442130885,0
0,0,0,0,1,0,0,0.412978252,1
0,0,0,0,1,0,0,0.454890178,0
1,0,0,0,0,0,0,0.389823511,1
0,0,0,0,1,0,0,0.428796366,0
0,1,0,0,0,0,0,0.439189048,0
0,0,0,1,0,0,0,0.444665718,0
0,0,0,1,0,0,0,0.35484804,1
0,0,0,1,0,0,0,0.407119449,1
1,0,0,0,0,0,0,0.416134902,0
0,1,0,0,0,0,0,0.412632484,1
0,0,0,0,0,1,0,0.476709882,0
0,0,0,0,1,0,0,0.406144978,1
0,0,0,0,1,0,0,0.409738237,1
0,1,0,0,0,0,0,0.508953385,0
1,0,0,0,0,0,0,0.704847495,0
1,0,0,0,0,0,0,0.422408821,0
0,0,0,0,0,1,0,0.005588357,0
0,1,0,0,0,0,0,0.412989232,1
0,1,0,0,0,0,0,0.460616685,0
0,1,0,0,0,0,0,0.414167434,0
0,0,0,1,0,0,0,0.412490354,1
0,0,0,0,0,1,0,0.590160917,0
0,0,0,0,1,0,0,0.421228719,0
0,0,0,0,1,0,0,0.539927247,0
1,0,0,0,0,0,0,0.412774409,1
0,1,0,0,0,0,0,0.431576565,0
0,1,0,0,0,0,0,0.410431207,1
0,0,1,0,0,0,0,0.489952448,0
0,0,0,0,1,0,0,0.412837495,1
0,0,0,0,1,0,0,0.440839144,0
0,0,1,0,0,0,0,0.414007774,0
1,0,0,0,0,0,0,0.458213272,0
0,0,0,0,1,0,0,0.413025174,1
0,0,0,1,0,0,0,0.32209564,1
1,0,0,0,0,0,0,0.413072098,1
0,0,1,0,0,0,0,0.450373049,0
0,0,0,0,1,0,0,0.798214758,0
0,0,1,0,0,0,0,0.549191522,0
0,0,1,0,0,0,0,0.413697899,0
1,0,0,0,0,0,0,0.426677063,0
0,1,0,0,0,0,0,0.405248962,1
0,0,0,0,1,0,0,0.428796366,0
0,1,0,0,0,0,0,0.420804101,0
1,0,0,0,0,0,0,0.449290509,0
0,0,1,0,0,0,0,0.441965396,0
0,0,0,0,0,1,0,0.415874715,0
0,1,0,0,0,0,0,0.467811776,0
0,0,1,0,0,0,0,0.408364658,1
0,0,1,0,0,0,0,0.423946641,0
0,0,0,1,0,0,0,0.411493203,1
0,0,0,0,0,1,0,0.362982763,1
0,0,0,1,0,0,0,0.428632034,0
0,0,1,0,0,0,0,0.412910999,1
0,1,0,0,0,0,0,0.744230964,0
0,0,1,0,0,0,0,0.475261617,0
0,0,0,0,1,0,0,0.414887689,0
0,1,0,0,0,0,0,0.409388766,1
1,0,0,0,0,0,0,0.411552574,1
0,1,0,0,0,0,0,0.508953385,0
0,0,0,0,1,0,0,0.412853071,1
0,1,0,0,0,0,0,0.410587331,1
0,0,0,0,1,0,0,0.412021384,1
0,1,0,0,0,0,0,0.429807987,0
0,0,1,0,0,0,0,0.457492622,0
1,0,0,0,0,0,0,0.476697007,0
0,1,0,0,0,0,0,0.41777232,0
0,1,0,0,0,0,0,0.412696752,1
0,0,0,1,0,0,0,0.458568857,0
0,0,0,0,1,0,0,0.412790579,1
0,0,0,0,1,0,0,0.4120714,1
0,0,0,0,1,0,0,0.362920111,1
0,1,0,0,0,0,0,0.412521625,1
0,0,1,0,0,0,0,0.228648055,1
0,0,0,0,1,0,0,0.444407643,0
0,1,0,0,0,0,0,0.473768731,0
0,0,0,0,0,1,0,0.524821037,0
0,0,1,0,0,0,0,0.4144962,0
0,1,0,0,0,0,0,0.416203874,0
0,1,0,0,0,0,0,0.999996462,0
0,1,0,0,0,0,0,0.460648743,0
0,0,0,0,1,0,0,0.410571718,1
0,1,0,0,0,0,0,0.444343925,0
0,1,0,0,0,0,0,0.435664493,0
0,1,0,0,0,0,0,0.415498625,0
0,0,0,0,1,0,0,0.411168269,1
0,1,0,0,0,0,0,0.419342431,0
0,0,0,1,0,0,0,0.412552896,1
0,0,1,0,0,0,0,0.444315253,0
0,1,0,0,0,0,0,0.415335683,0
0,0,0,0,1,0,0,0.426434035,0
0,0,0,0,0,1,0,0.71136542,0
0,1,0,0,0,0,0,0.406347284,1
0,1,0,0,0,0,0,0.412915691,1
0,0,1,0,0,0,0,0.411171393,1
0,0,0,0,1,0,0,0.428796366,0
0,0,0,1,0,0,0,0.572943129,0
0,0,0,0,0,1,0,0.428638354,0
0,1,0,0,0,0,0,0.41093399,1
1,0,0,0,0,0,0,0.434335722,0
0,0,0,0,1,0,0,0.420835551,0
1,0,0,0,0,0,0,0.41261544,1
0,0,0,0,1,0,0,0.412950099,1
0,1,0,0,0,0,0,0.412637331,1
0,0,0,0,1,0,0,0.414308324,0
0,0,0,0,1,0,0,0.521988552,0
0,1,0,0,0,0,0,0.431006884,0
0,1,0,0,0,0,0,0.409741014,1
0,0,0,1,0,0,0,0.412221459,1
0,1,0,0,0,0,0,0.428796366,0
0,0,0,1,0,0,0,0.426191043,0
0,0,0,0,1,0,0,0.403191872,1
0,0,0,0,1,0,0,0.418839816,0
0,0,0,1,0,0,0,0.417693858,0
0,1,0,0,0,0,0,0.418478666,0
0,0,0,0,1,0,0,0.449009574,0
0,0,0,0,1,0,0,0.432076768,0
0,0,0,0,1,0,0,0.422881111,0
0,0,1,0,0,0,0,0.412759302,1
0,1,0,0,0,0,0,0.419339289,0
0,0,1,0,0,0,0,0.486989513,0
0,0,1,0,0,0,0,0.428796366,0
0,0,0,0,1,0,0,0.444665718,0
0,1,0,0,0,0,0,0.428796366,0
0,0,0,0,1,0,0,0.412505989,1
0,0,0,0,1,0,0,0.409878675,1
0,0,0,1,0,0,0,0.412468466,1
1,0,0,0,0,0,0,0.41306897,1
0,1,0,0,0,0,0,0.447295942,0
0,1,0,0,0,0,0,0.412993892,1
0,0,0,1,0,0,0,0.422704773,0
0,0,0,0,1,0,0,0.413378706,0
1,0,0,0,0,0,0,0.412946971,1
0,0,1,0,0,0,0,0.122672832,1
0,0,1,0,0,0,0,0.829799394,0
0,0,1,0,0,0,0,0.393740652,1
0,1,0,0,0,0,0,0.540065069,0
0,0,0,0,1,0,0,0.460648743,0
0,0,0,1,0,0,0,0.403059766,1
0,1,0,0,0,0,0,0.412978252,1
0,0,1,0,0,0,0,0.446498586,0
0,1,0,0,0,0,0,0.412678018,1
0,1,0,0,0,0,0,0.476577912,0
0,0,0,0,1,0,0,0.476713101,0
0,1,0,0,0,0,0,0.407951285,1
0,1,0,0,0,0,0,0.416727548,0
0,0,0,0,1,0,0,0.419097385,0
0,0,0,1,0,0,0,0.42647822,0
0,0,0,0,1,0,0,0.412371534,1
0,0,1,0,0,0,0,0.413826223,0
0,0,1,0,0,0,0,0.438795002,0
0,0,0,0,1,0,0,0.411427585,1
0,1,0,0,0,0,0,0.44353487,0
0,0,0,1,0,0,0,0.414637124,0
0,0,0,0,1,0,0,0.432307921,0
0,0,1,0,0,0,0,0.4514976,0
0,1,0,0,0,0,0,0.790017635,0
0,0,0,0,1,0,0,0.411033944,1
0,0,0,0,1,0,0,0.412946971,1
0,1,0,0,0,0,0,0.416185063,0
0,0,0,0,1,0,0,0.407592907,1
0,0,0,0,1,0,0,0.413384964,0
0,1,0,0,0,0,0,0.438299378,0
0,0,0,1,0,0,0,0.431443624,0
0,1,0,0,0,0,0,0.403095624,1
0,0,0,0,0,1,0,0.71826466,0
0,1,0,0,0,0,0,0.415169627,0
0,1,0,0,0,0,0,0.417270235,0
0,1,0,0,0,0,0,0.406394939,1
0,0,0,1,0,0,0,0.420596553,0
0,0,1,0,0,0,0,0.413072098,1
0,0,0,0,1,0,0,0.43798491,0
1,0,0,0,0,0,0,0.463609076,0
0,1,0,0,0,0,0,0.411037068,1
0,0,0,1,0,0,0,0.41561771,0
0,1,0,0,0,0,0,0.417740935,0
1,0,0,0,0,0,0,0.412768685,1
0,1,0,0,0,0,0,0.420904741,0
0,1,0,0,0,0,0,0.492754831,0
0,1,0,0,0,0,0,0.41306897,1
0,0,0,1,0,0,0,0.506550739,0
0,1,0,0,0,0,0,0.407845703,1
0,0,0,0,0,1,0,0.999999994,0
0,0,0,0,1,0,0,0.407624095,1
0,1,0,0,0,0,0,0.412993548,1
0,0,0,0,0,1,0,0.444665718,0
0,0,0,0,1,0,0,0.409909885,1
0,0,1,0,0,0,0,0.415276151,0
0,0,1,0,0,0,0,0.460520512,0
0,1,0,0,0,0,0,0.755431335,0
0,0,0,1,0,0,0,0.410989183,1
0,1,0,0,0,0,0,0.422031091,0
0,1,0,0,0,0,0,0.418918338,0
0,0,0,0,1,0,0,0.409170393,1
0,1,0,0,0,0,0,0.422739409,0
0,0,0,1,0,0,0,0.424119177,0
0,0,0,1,0,0,0,0.525059153,0
0,0,1,0,0,0,0,0.408709494,1
0,0,1,0,0,0,0,0.494502935,0
1,0,0,0,0,0,0,0.412252692,1
0,0,0,0,1,0,0,0.416294798,0
0,0,1,0,0,0,0,0.449462917,0
0,1,0,0,0,0,0,0.411914763,1
0,0,0,0,1,0,0,0.413012661,1
0,0,0,0,1,0,0,0.415260486,0
0,1,0,0,0,0,0,0.41177602,1
0,0,0,1,0,0,0,0.433014229,0
0,1,0,0,0,0,0,0.426566592,0
1,0,0,0,0,0,0,0.437121177,0
0,1,0,0,0,0,0,0.41277494,1
0,0,0,0,1,0,0,0.412987636,1
0,1,0,0,0,0,0,0.572946287,0
0,0,0,0,0,1,0,0.64932559,0
0,0,0,0,1,0,0,0.455831006,0
0,0,0,0,0,1,0,0.488939995,0
0,0,0,0,0,1,0,0.470279698,0
0,1,0,0,0,0,0,0.412087031,1
0,0,0,0,1,0,0,0.534704928,0
0,0,0,1,0,0,0,0.549562066,0
0,1,0,0,0,0,0,0.412734282,1
0,1,0,0,0,0,0,0.412524752,1
